,page_number,x0,x1,y0,y1,top,width,height,text,upright
4438,1.0,218.8742706,223.222135,347.2208282000006,355.0407282000006,486.84927179999937,4.347864399999992,7.819900000000018,8,1.0
4439,1.0,208.0046096,212.352474,339.2132506000006,347.0331506000006,494.85684939999936,4.347864399999992,7.819900000000018,8,1.0
4440,1.0,212.352474,214.5264062,339.2132506000006,347.0331506000006,494.85684939999936,2.173932199999996,7.819900000000018,.,1.0
4441,1.0,214.5264062,218.8742706,339.2132506000006,347.0331506000006,494.85684939999936,4.347864399999992,7.819900000000018,3,1.0
4442,1.0,218.8742706,223.222135,339.2132506000006,347.0331506000006,494.85684939999936,4.347864399999992,7.819900000000018,9,1.0
4443,1.0,208.0046096,212.352474,331.2056730000006,339.02557300000063,502.86442699999935,4.347864399999992,7.819900000000018,8,1.0
4444,1.0,212.352474,214.5264062,331.2056730000006,339.02557300000063,502.86442699999935,2.173932199999996,7.819900000000018,.,1.0
4445,1.0,214.5264062,218.8742706,331.2056730000006,339.02557300000063,502.86442699999935,4.347864399999992,7.819900000000018,4,1.0
4446,1.0,218.8742706,223.222135,331.2056730000006,339.02557300000063,502.86442699999935,4.347864399999992,7.819900000000018,0,1.0
4447,1.0,208.0046096,212.352474,323.1980954000006,331.01799540000064,510.87200459999934,4.347864399999992,7.819900000000018,8,1.0
4448,1.0,212.352474,214.5264062,323.1980954000006,331.01799540000064,510.87200459999934,2.173932199999996,7.819900000000018,.,1.0
4449,1.0,214.5264062,218.8742706,323.1980954000006,331.01799540000064,510.87200459999934,4.347864399999992,7.819900000000018,4,1.0
4450,1.0,218.8742706,223.222135,323.1980954000006,331.01799540000064,510.87200459999934,4.347864399999992,7.819900000000018,1,1.0
4451,1.0,208.0046096,212.352474,315.19051780000063,323.01041780000065,518.8795821999993,4.347864399999992,7.819900000000018,8,1.0
4452,1.0,212.352474,214.5264062,315.19051780000063,323.01041780000065,518.8795821999993,2.173932199999996,7.819900000000018,.,1.0
4453,1.0,214.5264062,218.8742706,315.19051780000063,323.01041780000065,518.8795821999993,4.347864399999992,7.819900000000018,4,1.0
4454,1.0,218.8742706,223.222135,315.19051780000063,323.01041780000065,518.8795821999993,4.347864399999992,7.819900000000018,2,1.0
4455,1.0,208.0046096,212.352474,307.18294020000064,315.00284020000066,526.8871597999994,4.347864399999992,7.819900000000018,8,1.0
4456,1.0,212.352474,214.5264062,307.18294020000064,315.00284020000066,526.8871597999994,2.173932199999996,7.819900000000018,.,1.0
4457,1.0,214.5264062,218.8742706,307.18294020000064,315.00284020000066,526.8871597999994,4.347864399999992,7.819900000000018,4,1.0
4458,1.0,218.8742706,223.222135,307.18294020000064,315.00284020000066,526.8871597999994,4.347864399999992,7.819900000000018,3,1.0
4459,1.0,208.0046096,212.352474,299.17536260000065,306.9952626000007,534.8947373999993,4.347864399999992,7.819900000000018,8,1.0
4460,1.0,212.352474,214.5264062,299.17536260000065,306.9952626000007,534.8947373999993,2.173932199999996,7.819900000000018,.,1.0
4461,1.0,214.5264062,218.8742706,299.17536260000065,306.9952626000007,534.8947373999993,4.347864399999992,7.819900000000018,4,1.0
4462,1.0,218.8742706,223.222135,299.17536260000065,306.9952626000007,534.8947373999993,4.347864399999992,7.819900000000018,4,1.0
4463,1.0,208.0046096,212.352474,291.16778500000066,298.9876850000007,542.9023149999994,4.347864399999992,7.819900000000018,8,1.0
4464,1.0,212.352474,214.5264062,291.16778500000066,298.9876850000007,542.9023149999994,2.173932199999996,7.819900000000018,.,1.0
4465,1.0,214.5264062,218.8742706,291.16778500000066,298.9876850000007,542.9023149999994,4.347864399999992,7.819900000000018,4,1.0
4466,1.0,218.8742706,223.222135,291.16778500000066,298.9876850000007,542.9023149999994,4.347864399999992,7.819900000000018,5,1.0
4467,1.0,208.0046096,212.352474,283.1602074000007,290.9801074000007,550.9098925999992,4.347864399999992,7.819900000000018,8,1.0
4468,1.0,212.352474,214.5264062,283.1602074000007,290.9801074000007,550.9098925999992,2.173932199999996,7.819900000000018,.,1.0
4469,1.0,214.5264062,218.8742706,283.1602074000007,290.9801074000007,550.9098925999992,4.347864399999992,7.819900000000018,4,1.0
4470,1.0,218.8742706,223.222135,283.1602074000007,290.9801074000007,550.9098925999992,4.347864399999992,7.819900000000018,7,1.0
4471,1.0,208.0046096,212.352474,275.1526298000007,282.9725298000007,558.9174701999993,4.347864399999992,7.819900000000018,8,1.0
4472,1.0,212.352474,214.5264062,275.1526298000007,282.9725298000007,558.9174701999993,2.173932199999996,7.819900000000018,.,1.0
4473,1.0,214.5264062,218.8742706,275.1526298000007,282.9725298000007,558.9174701999993,4.347864399999992,7.819900000000018,4,1.0
4474,1.0,218.8742706,223.222135,275.1526298000007,282.9725298000007,558.9174701999993,4.347864399999992,7.819900000000018,9,1.0
4475,1.0,208.0046096,212.352474,267.1450522000007,274.9649522000007,566.9250477999992,4.347864399999992,7.819900000000018,8,1.0
4476,1.0,212.352474,214.5264062,267.1450522000007,274.9649522000007,566.9250477999992,2.173932199999996,7.819900000000018,.,1.0
4477,1.0,214.5264062,218.8742706,267.1450522000007,274.9649522000007,566.9250477999992,4.347864399999992,7.819900000000018,5,1.0
4478,1.0,218.8742706,223.222135,267.1450522000007,274.9649522000007,566.9250477999992,4.347864399999992,7.819900000000018,0,1.0
4479,1.0,208.0046096,212.352474,259.1374746000007,266.9573746000007,574.9326253999993,4.347864399999992,7.819900000000018,8,1.0
4480,1.0,212.352474,214.5264062,259.1374746000007,266.9573746000007,574.9326253999993,2.173932199999996,7.819900000000018,.,1.0
4481,1.0,214.5264062,218.8742706,259.1374746000007,266.9573746000007,574.9326253999993,4.347864399999992,7.819900000000018,5,1.0
4482,1.0,218.8742706,223.222135,259.1374746000007,266.9573746000007,574.9326253999993,4.347864399999992,7.819900000000018,1,1.0
4483,1.0,208.0046096,212.352474,251.1298970000007,258.9497970000008,582.9402029999992,4.347864399999992,7.819900000000018,8,1.0
4484,1.0,212.352474,214.5264062,251.1298970000007,258.9497970000008,582.9402029999992,2.173932199999996,7.819900000000018,.,1.0
4485,1.0,214.5264062,218.8742706,251.1298970000007,258.9497970000008,582.9402029999992,4.347864399999992,7.819900000000018,5,1.0
4486,1.0,218.8742706,223.222135,251.1298970000007,258.9497970000008,582.9402029999992,4.347864399999992,7.819900000000018,3,1.0
4487,1.0,208.0046096,212.352474,243.12231940000072,250.94221940000077,590.9477805999993,4.347864399999992,7.819900000000018,8,1.0
4488,1.0,212.352474,214.5264062,243.12231940000072,250.94221940000077,590.9477805999993,2.173932199999996,7.819900000000018,.,1.0
4489,1.0,214.5264062,218.8742706,243.12231940000072,250.94221940000077,590.9477805999993,4.347864399999992,7.819900000000018,5,1.0
4490,1.0,218.8742706,223.222135,243.12231940000072,250.94221940000077,590.9477805999993,4.347864399999992,7.819900000000018,4,1.0
4491,1.0,208.0046096,212.352474,235.11474180000076,242.93464180000075,598.9553581999992,4.347864399999992,7.819900000000018,8,1.0
4492,1.0,212.352474,214.5264062,235.11474180000076,242.93464180000075,598.9553581999992,2.173932199999996,7.819900000000018,.,1.0
4493,1.0,214.5264062,218.8742706,235.11474180000076,242.93464180000075,598.9553581999992,4.347864399999992,7.819900000000018,5,1.0
4494,1.0,218.8742706,223.222135,235.11474180000076,242.93464180000075,598.9553581999992,4.347864399999992,7.819900000000018,5,1.0
4495,1.0,208.0046096,212.352474,227.10716420000077,234.9270642000008,606.9629357999993,4.347864399999992,7.819900000000018,8,1.0
4496,1.0,212.352474,214.5264062,227.10716420000077,234.9270642000008,606.9629357999993,2.173932199999996,7.819900000000018,.,1.0
4497,1.0,214.5264062,218.8742706,227.10716420000077,234.9270642000008,606.9629357999993,4.347864399999992,7.819900000000018,5,1.0
4498,1.0,218.8742706,223.222135,227.10716420000077,234.9270642000008,606.9629357999993,4.347864399999992,7.819900000000018,7,1.0
4499,1.0,208.0046096,212.352474,219.09958660000075,226.9194866000008,614.9705133999992,4.347864399999992,7.819900000000018,8,1.0
4500,1.0,212.352474,214.5264062,219.09958660000075,226.9194866000008,614.9705133999992,2.173932199999996,7.819900000000018,.,1.0
4501,1.0,214.5264062,218.8742706,219.09958660000075,226.9194866000008,614.9705133999992,4.347864399999992,7.819900000000018,5,1.0
4502,1.0,218.8742706,223.222135,219.09958660000075,226.9194866000008,614.9705133999992,4.347864399999992,7.819900000000018,8,1.0
4503,1.0,229.9134,234.2612644,347.1478822,354.9677822,486.9222178,4.347864399999992,7.819900000000018,8,1.0
4504,1.0,234.2612644,236.4351966,347.1478822,354.9677822,486.9222178,2.173932199999996,7.819900000000018,.,1.0
4505,1.0,236.4351966,240.783061,347.1478822,354.9677822,486.9222178,4.347864399999992,7.819900000000018,4,1.0
4506,1.0,240.783061,245.1309254,347.1478822,354.9677822,486.9222178,4.347864399999992,7.819900000000018,1,1.0
4507,1.0,229.9134,234.2612644,339.1403046,346.9602046,494.9297954,4.347864399999992,7.819900000000018,8,1.0
4508,1.0,234.2612644,236.4351966,339.1403046,346.9602046,494.9297954,2.173932199999996,7.819900000000018,.,1.0
4509,1.0,236.4351966,240.783061,339.1403046,346.9602046,494.9297954,4.347864399999992,7.819900000000018,4,1.0
4510,1.0,240.783061,245.1309254,339.1403046,346.9602046,494.9297954,4.347864399999992,7.819900000000018,2,1.0
4511,1.0,229.9134,234.2612644,331.132727,338.952627,502.937373,4.347864399999992,7.819900000000018,8,1.0
4512,1.0,234.2612644,236.4351966,331.132727,338.952627,502.937373,2.173932199999996,7.819900000000018,.,1.0
4513,1.0,236.4351966,240.783061,331.132727,338.952627,502.937373,4.347864399999992,7.819900000000018,4,1.0
4514,1.0,240.783061,245.1309254,331.132727,338.952627,502.937373,4.347864399999992,7.819900000000018,3,1.0
4515,1.0,229.9134,234.2612644,323.1251494,330.9450494,510.9449506,4.347864399999992,7.819900000000018,8,1.0
4516,1.0,234.2612644,236.4351966,323.1251494,330.9450494,510.9449506,2.173932199999996,7.819900000000018,.,1.0
4517,1.0,236.4351966,240.783061,323.1251494,330.9450494,510.9449506,4.347864399999992,7.819900000000018,4,1.0
4518,1.0,240.783061,245.1309254,323.1251494,330.9450494,510.9449506,4.347864399999992,7.819900000000018,4,1.0
4519,1.0,229.9134,234.2612644,315.1175718,322.9374718,518.9525282,4.347864399999992,7.819900000000018,8,1.0
4520,1.0,234.2612644,236.4351966,315.1175718,322.9374718,518.9525282,2.173932199999996,7.819900000000018,.,1.0
4521,1.0,236.4351966,240.783061,315.1175718,322.9374718,518.9525282,4.347864399999992,7.819900000000018,4,1.0
4522,1.0,240.783061,245.1309254,315.1175718,322.9374718,518.9525282,4.347864399999992,7.819900000000018,5,1.0
4523,1.0,229.9134,234.2612644,307.1099942,314.92989420000004,526.9601058,4.347864399999992,7.819900000000018,8,1.0
4524,1.0,234.2612644,236.4351966,307.1099942,314.92989420000004,526.9601058,2.173932199999996,7.819900000000018,.,1.0
4525,1.0,236.4351966,240.783061,307.1099942,314.92989420000004,526.9601058,4.347864399999992,7.819900000000018,4,1.0
4526,1.0,240.783061,245.1309254,307.1099942,314.92989420000004,526.9601058,4.347864399999992,7.819900000000018,6,1.0
4527,1.0,229.9134,234.2612644,299.1024166,306.92231660000004,534.9676833999999,4.347864399999992,7.819900000000018,8,1.0
4528,1.0,234.2612644,236.4351966,299.1024166,306.92231660000004,534.9676833999999,2.173932199999996,7.819900000000018,.,1.0
4529,1.0,236.4351966,240.783061,299.1024166,306.92231660000004,534.9676833999999,4.347864399999992,7.819900000000018,4,1.0
4530,1.0,240.783061,245.1309254,299.1024166,306.92231660000004,534.9676833999999,4.347864399999992,7.819900000000018,7,1.0
4531,1.0,229.9134,234.2612644,291.09483900000004,298.91473900000005,542.9752609999999,4.347864399999992,7.819900000000018,8,1.0
4532,1.0,234.2612644,236.4351966,291.09483900000004,298.91473900000005,542.9752609999999,2.173932199999996,7.819900000000018,.,1.0
4533,1.0,236.4351966,240.783061,291.09483900000004,298.91473900000005,542.9752609999999,4.347864399999992,7.819900000000018,4,1.0
4534,1.0,240.783061,245.1309254,291.09483900000004,298.91473900000005,542.9752609999999,4.347864399999992,7.819900000000018,8,1.0
4535,1.0,229.9134,234.2612644,283.08726140000005,290.90716140000006,550.9828385999999,4.347864399999992,7.819900000000018,8,1.0
4536,1.0,234.2612644,236.4351966,283.08726140000005,290.90716140000006,550.9828385999999,2.173932199999996,7.819900000000018,.,1.0
4537,1.0,236.4351966,240.783061,283.08726140000005,290.90716140000006,550.9828385999999,4.347864399999992,7.819900000000018,5,1.0
4538,1.0,240.783061,245.1309254,283.08726140000005,290.90716140000006,550.9828385999999,4.347864399999992,7.819900000000018,0,1.0
4539,1.0,229.9134,234.2612644,275.07968380000005,282.8995838000001,558.9904161999999,4.347864399999992,7.819900000000018,8,1.0
4540,1.0,234.2612644,236.4351966,275.07968380000005,282.8995838000001,558.9904161999999,2.173932199999996,7.819900000000018,.,1.0
4541,1.0,236.4351966,240.783061,275.07968380000005,282.8995838000001,558.9904161999999,4.347864399999992,7.819900000000018,5,1.0
4542,1.0,240.783061,245.1309254,275.07968380000005,282.8995838000001,558.9904161999999,4.347864399999992,7.819900000000018,2,1.0
4543,1.0,229.9134,234.2612644,267.07210620000006,274.8920062000001,566.9979937999999,4.347864399999992,7.819900000000018,8,1.0
4544,1.0,234.2612644,236.4351966,267.07210620000006,274.8920062000001,566.9979937999999,2.173932199999996,7.819900000000018,.,1.0
4545,1.0,236.4351966,240.783061,267.07210620000006,274.8920062000001,566.9979937999999,4.347864399999992,7.819900000000018,5,1.0
4546,1.0,240.783061,245.1309254,267.07210620000006,274.8920062000001,566.9979937999999,4.347864399999992,7.819900000000018,3,1.0
4547,1.0,229.9134,234.2612644,259.0645286000001,266.8844286000001,575.0055713999999,4.347864399999992,7.819900000000018,8,1.0
4548,1.0,234.2612644,236.4351966,259.0645286000001,266.8844286000001,575.0055713999999,2.173932199999996,7.819900000000018,.,1.0
4549,1.0,236.4351966,240.783061,259.0645286000001,266.8844286000001,575.0055713999999,4.347864399999992,7.819900000000018,5,1.0
4550,1.0,240.783061,245.1309254,259.0645286000001,266.8844286000001,575.0055713999999,4.347864399999992,7.819900000000018,4,1.0
4551,1.0,229.9134,234.2612644,251.05695100000008,258.8768510000001,583.0131489999999,4.347864399999992,7.819900000000018,8,1.0
4552,1.0,234.2612644,236.4351966,251.05695100000008,258.8768510000001,583.0131489999999,2.173932199999996,7.819900000000018,.,1.0
4553,1.0,236.4351966,240.783061,251.05695100000008,258.8768510000001,583.0131489999999,4.347864399999992,7.819900000000018,5,1.0
4554,1.0,240.783061,245.1309254,251.05695100000008,258.8768510000001,583.0131489999999,4.347864399999992,7.819900000000018,6,1.0
4555,1.0,229.9134,234.2612644,243.0493734000001,250.8692734000001,591.0207265999999,4.347864399999992,7.819900000000018,8,1.0
4556,1.0,234.2612644,236.4351966,243.0493734000001,250.8692734000001,591.0207265999999,2.173932199999996,7.819900000000018,.,1.0
4557,1.0,236.4351966,240.783061,243.0493734000001,250.8692734000001,591.0207265999999,4.347864399999992,7.819900000000018,5,1.0
4558,1.0,240.783061,245.1309254,243.0493734000001,250.8692734000001,591.0207265999999,4.347864399999992,7.819900000000018,7,1.0
4559,1.0,229.9134,234.2612644,235.0417958000001,242.8616958000001,599.0283041999999,4.347864399999992,7.819900000000018,8,1.0
4560,1.0,234.2612644,236.4351966,235.0417958000001,242.8616958000001,599.0283041999999,2.173932199999996,7.819900000000018,.,1.0
4561,1.0,236.4351966,240.783061,235.0417958000001,242.8616958000001,599.0283041999999,4.347864399999992,7.819900000000018,5,1.0
4562,1.0,240.783061,245.1309254,235.0417958000001,242.8616958000001,599.0283041999999,4.347864399999992,7.819900000000018,8,1.0
4563,1.0,229.9134,234.2612644,227.0342182000001,234.85411820000013,607.0358817999999,4.347864399999992,7.819900000000018,9,1.0
4564,1.0,234.2612644,236.4351966,227.0342182000001,234.85411820000013,607.0358817999999,2.173932199999996,7.819900000000018,.,1.0
4565,1.0,236.4351966,240.783061,227.0342182000001,234.85411820000013,607.0358817999999,4.347864399999992,7.819900000000018,0,1.0
4566,1.0,240.783061,245.1309254,227.0342182000001,234.85411820000013,607.0358817999999,4.347864399999992,7.819900000000018,0,1.0
4567,1.0,229.9134,234.2612644,219.0266406000001,226.8465406000001,615.0434593999998,4.347864399999992,7.819900000000018,9,1.0
4568,1.0,234.2612644,236.4351966,219.0266406000001,226.8465406000001,615.0434593999998,2.173932199999996,7.819900000000018,.,1.0
4569,1.0,236.4351966,240.783061,219.0266406000001,226.8465406000001,615.0434593999998,4.347864399999992,7.819900000000018,0,1.0
4570,1.0,240.783061,245.1309254,219.0266406000001,226.8465406000001,615.0434593999998,4.347864399999992,7.819900000000018,1,1.0
4571,1.0,229.9134,234.2612644,211.01906300000013,218.83896300000012,623.0510369999998,4.347864399999992,7.819900000000018,9,1.0
4572,1.0,234.2612644,236.4351966,211.01906300000013,218.83896300000012,623.0510369999998,2.173932199999996,7.819900000000018,.,1.0
4573,1.0,236.4351966,240.783061,211.01906300000013,218.83896300000012,623.0510369999998,4.347864399999992,7.819900000000018,0,1.0
4574,1.0,240.783061,245.1309254,211.01906300000013,218.83896300000012,623.0510369999998,4.347864399999992,7.819900000000018,3,1.0
4575,1.0,229.9134,234.2612644,203.0114854000001,210.83138540000016,631.0586145999998,4.347864399999992,7.819900000000018,9,1.0
4576,1.0,234.2612644,236.4351966,203.0114854000001,210.83138540000016,631.0586145999998,2.173932199999996,7.819900000000018,.,1.0
4577,1.0,236.4351966,240.783061,203.0114854000001,210.83138540000016,631.0586145999998,4.347864399999992,7.819900000000018,0,1.0
4578,1.0,240.783061,245.1309254,203.0114854000001,210.83138540000016,631.0586145999998,4.347864399999992,7.819900000000018,5,1.0
4579,1.0,229.9134,234.2612644,195.00390780000012,202.82380780000017,639.0661921999998,4.347864399999992,7.819900000000018,9,1.0
4580,1.0,234.2612644,236.4351966,195.00390780000012,202.82380780000017,639.0661921999998,2.173932199999996,7.819900000000018,.,1.0
4581,1.0,236.4351966,240.783061,195.00390780000012,202.82380780000017,639.0661921999998,4.347864399999992,7.819900000000018,0,1.0
4582,1.0,240.783061,245.1309254,195.00390780000012,202.82380780000017,639.0661921999998,4.347864399999992,7.819900000000018,7,1.0
4583,1.0,229.9134,234.2612644,186.99633020000016,194.81623020000015,647.0737697999998,4.347864399999992,7.819900000000018,9,1.0
4584,1.0,234.2612644,236.4351966,186.99633020000016,194.81623020000015,647.0737697999998,2.173932199999996,7.819900000000018,.,1.0
4585,1.0,236.4351966,240.783061,186.99633020000016,194.81623020000015,647.0737697999998,4.347864399999992,7.819900000000018,0,1.0
4586,1.0,240.783061,245.1309254,186.99633020000016,194.81623020000015,647.0737697999998,4.347864399999992,7.819900000000018,8,1.0
4587,1.0,229.9134,234.2612644,178.98875260000017,186.8086526000002,655.0813473999998,4.347864399999992,7.819900000000018,9,1.0
4588,1.0,234.2612644,236.4351966,178.98875260000017,186.8086526000002,655.0813473999998,2.173932199999996,7.819900000000018,.,1.0
4589,1.0,236.4351966,240.783061,178.98875260000017,186.8086526000002,655.0813473999998,4.347864399999992,7.819900000000018,0,1.0
4590,1.0,240.783061,245.1309254,178.98875260000017,186.8086526000002,655.0813473999998,4.347864399999992,7.819900000000018,9,1.0
4591,1.0,229.9134,234.2612644,170.98117500000018,178.8010750000002,663.0889249999998,4.347864399999992,7.819900000000018,9,1.0
4592,1.0,234.2612644,236.4351966,170.98117500000018,178.8010750000002,663.0889249999998,2.173932199999996,7.819900000000018,.,1.0
4593,1.0,236.4351966,240.783061,170.98117500000018,178.8010750000002,663.0889249999998,4.347864399999992,7.819900000000018,1,1.0
4594,1.0,240.783061,245.1309254,170.98117500000018,178.8010750000002,663.0889249999998,4.347864399999992,7.819900000000018,1,1.0
4595,1.0,251.8169399,256.1648043,347.17134190000013,354.99124190000015,486.89875809999984,4.34786440000002,7.819900000000018,8,1.0
4596,1.0,256.1648043,258.33873650000004,347.17134190000013,354.99124190000015,486.89875809999984,2.1739322000000243,7.819900000000018,.,1.0
4597,1.0,258.3387365,262.6866009,347.17134190000013,354.99124190000015,486.89875809999984,4.347864399999992,7.819900000000018,4,1.0
4598,1.0,262.6866009,267.0344653,347.17134190000013,354.99124190000015,486.89875809999984,4.347864399999992,7.819900000000018,7,1.0
4599,1.0,251.8169399,256.1648043,339.16376430000014,346.98366430000016,494.90633569999983,4.34786440000002,7.819900000000018,8,1.0
4600,1.0,256.1648043,258.33873650000004,339.16376430000014,346.98366430000016,494.90633569999983,2.1739322000000243,7.819900000000018,.,1.0
4601,1.0,258.3387365,262.6866009,339.16376430000014,346.98366430000016,494.90633569999983,4.347864399999992,7.819900000000018,4,1.0
4602,1.0,262.6866009,267.0344653,339.16376430000014,346.98366430000016,494.90633569999983,4.347864399999992,7.819900000000018,8,1.0
4603,1.0,251.8169399,256.1648043,331.1561867000001,338.97608670000017,502.9139132999998,4.34786440000002,7.819900000000018,8,1.0
4604,1.0,256.1648043,258.33873650000004,331.1561867000001,338.97608670000017,502.9139132999998,2.1739322000000243,7.819900000000018,.,1.0
4605,1.0,258.3387365,262.6866009,331.1561867000001,338.97608670000017,502.9139132999998,4.347864399999992,7.819900000000018,4,1.0
4606,1.0,262.6866009,267.0344653,331.1561867000001,338.97608670000017,502.9139132999998,4.347864399999992,7.819900000000018,9,1.0
4607,1.0,251.8169399,256.1648043,323.14860910000016,330.9685091000002,510.9214908999998,4.34786440000002,7.819900000000018,8,1.0
4608,1.0,256.1648043,258.33873650000004,323.14860910000016,330.9685091000002,510.9214908999998,2.1739322000000243,7.819900000000018,.,1.0
4609,1.0,258.3387365,262.6866009,323.14860910000016,330.9685091000002,510.9214908999998,4.347864399999992,7.819900000000018,5,1.0
4610,1.0,262.6866009,267.0344653,323.14860910000016,330.9685091000002,510.9214908999998,4.347864399999992,7.819900000000018,0,1.0
4611,1.0,251.8169399,256.1648043,315.14103150000017,322.9609315000002,518.9290684999999,4.34786440000002,7.819900000000018,8,1.0
4612,1.0,256.1648043,258.33873650000004,315.14103150000017,322.9609315000002,518.9290684999999,2.1739322000000243,7.819900000000018,.,1.0
4613,1.0,258.3387365,262.6866009,315.14103150000017,322.9609315000002,518.9290684999999,4.347864399999992,7.819900000000018,5,1.0
4614,1.0,262.6866009,267.0344653,315.14103150000017,322.9609315000002,518.9290684999999,4.347864399999992,7.819900000000018,1,1.0
4615,1.0,251.8169399,256.1648043,307.1334539000002,314.9533539000002,526.9366460999997,4.34786440000002,7.819900000000018,8,1.0
4616,1.0,256.1648043,258.33873650000004,307.1334539000002,314.9533539000002,526.9366460999997,2.1739322000000243,7.819900000000018,.,1.0
4617,1.0,258.3387365,262.6866009,307.1334539000002,314.9533539000002,526.9366460999997,4.347864399999992,7.819900000000018,5,1.0
4618,1.0,262.6866009,267.0344653,307.1334539000002,314.9533539000002,526.9366460999997,4.347864399999992,7.819900000000018,2,1.0
4619,1.0,251.8169399,256.1648043,299.1258763000002,306.9457763000002,534.9442236999998,4.34786440000002,7.819900000000018,8,1.0
4620,1.0,256.1648043,258.33873650000004,299.1258763000002,306.9457763000002,534.9442236999998,2.1739322000000243,7.819900000000018,.,1.0
4621,1.0,258.3387365,262.6866009,299.1258763000002,306.9457763000002,534.9442236999998,4.347864399999992,7.819900000000018,5,1.0
4622,1.0,262.6866009,267.0344653,299.1258763000002,306.9457763000002,534.9442236999998,4.347864399999992,7.819900000000018,3,1.0
4623,1.0,251.8169399,256.1648043,291.1182987000002,298.9381987000002,542.9518012999997,4.34786440000002,7.819900000000018,8,1.0
4624,1.0,256.1648043,258.33873650000004,291.1182987000002,298.9381987000002,542.9518012999997,2.1739322000000243,7.819900000000018,.,1.0
4625,1.0,258.3387365,262.6866009,291.1182987000002,298.9381987000002,542.9518012999997,4.347864399999992,7.819900000000018,5,1.0
4626,1.0,262.6866009,267.0344653,291.1182987000002,298.9381987000002,542.9518012999997,4.347864399999992,7.819900000000018,4,1.0
4627,1.0,251.8169399,256.1648043,283.1107211000002,290.9306211000002,550.9593788999998,4.34786440000002,7.819900000000018,8,1.0
4628,1.0,256.1648043,258.33873650000004,283.1107211000002,290.9306211000002,550.9593788999998,2.1739322000000243,7.819900000000018,.,1.0
4629,1.0,258.3387365,262.6866009,283.1107211000002,290.9306211000002,550.9593788999998,4.347864399999992,7.819900000000018,5,1.0
4630,1.0,262.6866009,267.0344653,283.1107211000002,290.9306211000002,550.9593788999998,4.347864399999992,7.819900000000018,6,1.0
4631,1.0,251.8169399,256.1648043,275.1031435000002,282.92304350000023,558.9669564999997,4.34786440000002,7.819900000000018,8,1.0
4632,1.0,256.1648043,258.33873650000004,275.1031435000002,282.92304350000023,558.9669564999997,2.1739322000000243,7.819900000000018,.,1.0
4633,1.0,258.3387365,262.6866009,275.1031435000002,282.92304350000023,558.9669564999997,4.347864399999992,7.819900000000018,5,1.0
4634,1.0,262.6866009,267.0344653,275.1031435000002,282.92304350000023,558.9669564999997,4.347864399999992,7.819900000000018,8,1.0
4635,1.0,251.8169399,256.1648043,267.0955659000002,274.91546590000024,566.9745340999998,4.34786440000002,7.819900000000018,8,1.0
4636,1.0,256.1648043,258.33873650000004,267.0955659000002,274.91546590000024,566.9745340999998,2.1739322000000243,7.819900000000018,.,1.0
4637,1.0,258.3387365,262.6866009,267.0955659000002,274.91546590000024,566.9745340999998,4.347864399999992,7.819900000000018,5,1.0
4638,1.0,262.6866009,267.0344653,267.0955659000002,274.91546590000024,566.9745340999998,4.347864399999992,7.819900000000018,9,1.0
4639,1.0,251.8169399,256.1648043,259.08798830000023,266.90788830000025,574.9821116999997,4.34786440000002,7.819900000000018,9,1.0
4640,1.0,256.1648043,258.33873650000004,259.08798830000023,266.90788830000025,574.9821116999997,2.1739322000000243,7.819900000000018,.,1.0
4641,1.0,258.3387365,262.6866009,259.08798830000023,266.90788830000025,574.9821116999997,4.347864399999992,7.819900000000018,0,1.0
4642,1.0,262.6866009,267.0344653,259.08798830000023,266.90788830000025,574.9821116999997,4.347864399999992,7.819900000000018,0,1.0
4643,1.0,251.8169399,256.1648043,251.08041070000024,258.90031070000026,582.9896892999998,4.34786440000002,7.819900000000018,9,1.0
4644,1.0,256.1648043,258.33873650000004,251.08041070000024,258.90031070000026,582.9896892999998,2.1739322000000243,7.819900000000018,.,1.0
4645,1.0,258.3387365,262.6866009,251.08041070000024,258.90031070000026,582.9896892999998,4.347864399999992,7.819900000000018,0,1.0
4646,1.0,262.6866009,267.0344653,251.08041070000024,258.90031070000026,582.9896892999998,4.347864399999992,7.819900000000018,2,1.0
4647,1.0,251.8169399,256.1648043,243.07283310000025,250.89273310000027,590.9972668999997,4.34786440000002,7.819900000000018,9,1.0
4648,1.0,256.1648043,258.33873650000004,243.07283310000025,250.89273310000027,590.9972668999997,2.1739322000000243,7.819900000000018,.,1.0
4649,1.0,258.3387365,262.6866009,243.07283310000025,250.89273310000027,590.9972668999997,4.347864399999992,7.819900000000018,0,1.0
4650,1.0,262.6866009,267.0344653,243.07283310000025,250.89273310000027,590.9972668999997,4.347864399999992,7.819900000000018,3,1.0
4651,1.0,251.8169399,256.1648043,235.06525550000023,242.88515550000028,599.0048444999998,4.34786440000002,7.819900000000018,9,1.0
4652,1.0,256.1648043,258.33873650000004,235.06525550000023,242.88515550000028,599.0048444999998,2.1739322000000243,7.819900000000018,.,1.0
4653,1.0,258.3387365,262.6866009,235.06525550000023,242.88515550000028,599.0048444999998,4.347864399999992,7.819900000000018,0,1.0
4654,1.0,262.6866009,267.0344653,235.06525550000023,242.88515550000028,599.0048444999998,4.347864399999992,7.819900000000018,4,1.0
4655,1.0,251.8169399,256.1648043,227.05767790000027,234.8775779000003,607.0124220999996,4.34786440000002,7.819900000000018,9,1.0
